objectid,name,address,address2,municipal,state,zipcode,recordtype,data_year,source,market_id,ebt,coupons,latitude,longitude,prim_type,shape
3392,Rite Aid,45 Storey Ave # 19, ,Newburyport,MA,01950,Unverified,2016,ReferenceUSA,0, , ,42.81987500,-70.90503800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008EA7A6A5B415978AD7FAA811
3393,Rite Aid,50 Lincoln St, ,North Adams,MA,01247,Verified,2016,ReferenceUSA,0, , ,42.70101400,-73.10956300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A5F6D2EBA615BE838087A811
3394,Rite Aid,475 E Washington St, ,North Attleboro,MA,02760,Verified,2016,ReferenceUSA,0, , ,41.98018400,-71.32939300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008EB88FDCB1159AF9D7FFA111
3395,Rite Aid,690 Depot St # 7, ,North Easton,MA,02356,Verified,2016,ReferenceUSA,0, , ,42.02413200,-71.11657800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000099F08D84B31584BCE4AEA211
3396,Rite Aid,130 Rt 6a, ,Orleans,MA,02653,Verified,2016,ReferenceUSA,0, , ,41.78618000,-69.99468900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008AD0C8FEB91586A7CBBCA011
3397,Rite Aid,175 Main St, ,Oxford,MA,01540,Verified,2016,ReferenceUSA,0, , ,42.10404000,-71.86779700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B1BF94B3AE159EC8AF83A311
3398,Rite Aid,1047 Thorndike St, ,Palmer,MA,01069,Unverified,2016,ReferenceUSA,0, , ,42.15895800,-72.32918000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009AA1E5C7AB15A98C8CC0A311
3399,Rite Aid,163 South St # 1, ,Pittsfield,MA,01201,Verified,2016,ReferenceUSA,0, , ,42.44462200,-73.25488200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B3F9C3F4A51591BAD7F9A511
3400,Rite Aid,180 Elm St # J, ,Pittsfield,MA,01201,Verified,2016,ReferenceUSA,0, , ,42.44338800,-73.23789800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B5E9E981A615BF9F8DF8A511
3401,Rite Aid,15 Bolton St, ,Reading,MA,01867,Verified,2016,ReferenceUSA,0, , ,42.51977600,-71.10132300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000091EAD98DB3159AFCEEBBA611
3402,Rite Aid,25 Haven St, ,Reading,MA,01867,Verified,2016,ReferenceUSA,0, , ,42.52205400,-71.10652400,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009ADBCE89B315AEB7A1BEA611
3403,Rite Aid,467 Broadway, ,Revere,MA,02151,Verified,2016,ReferenceUSA,0, , ,42.41101900,-71.01088200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009F939ED5B31587C383C9A511
3404,Rite Aid,201 Market St, ,Rockland,MA,02370,Verified,2016,ReferenceUSA,0, , ,42.12201300,-70.91309800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000080FC8CA4B41594AEB097A311
3405,Rite Aid,557 Main St, ,Shrewsbury,MA,01545,Verified,2016,ReferenceUSA,0, , ,42.29668900,-71.71513200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000087BE8CACAF1599CF83CFA411
3406,Rite Aid,299 Broadway # 1, ,Somerville,MA,02145,Verified,2016,ReferenceUSA,0, , ,42.39241400,-71.09281200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A8808295B31580CAFDB4A511
3407,Rite Aid,14 College Hwy, ,Southampton,MA,01073,Verified,2016,ReferenceUSA,0, , ,42.25258400,-72.69957100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000AE9BA5A5A915A4D2DDA6A411
3408,Rite Aid,515 College Hwy # 1, ,Southwick,MA,01077,Unverified,2016,ReferenceUSA,0, , ,42.05746900,-72.76873600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000087B3E5EBA8158DB6EED8A211
3409,Rite Aid,638 Washington St, ,Stoughton,MA,02072,Verified,2016,ReferenceUSA,0, , ,42.12843200,-71.10058600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009EA99C90B315B89CA99DA311
3410,Rite Aid,423 Boston Post Rd, ,Sudbury,MA,01776,Verified,2016,ReferenceUSA,0, , ,42.38419300,-71.42480400,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A9EBAA90B115A6BAC4ABA511
3411,Rite Aid,510 Wilbur Ave, ,Swansea,MA,02777,Verified,2016,ReferenceUSA,0, , ,41.73236300,-71.21134600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000083ACA7BAB215A7A7B8F99F11
3412,Rite Aid,175 Dean St, ,Taunton,MA,02780,Verified,2016,ReferenceUSA,0, , ,41.90626400,-71.06726000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000080DCD8ABB315B0D28FB2A111
3413,Rite Aid,237 Broadway, ,Taunton,MA,02780,Verified,2016,ReferenceUSA,0, , ,41.92182100,-71.08995800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B1D9D399B315B2C1C1C2A111
3414,Rite Aid,935 Andover St, ,Tewksbury,MA,01876,Verified,2016,ReferenceUSA,0, , ,42.64581100,-71.27104900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000ABADAB88B21588C3F2C0A711
3415,Rite Aid,121 Marion Rd, ,Wareham,MA,02571,Verified,2016,ReferenceUSA,0, , ,41.75930500,-70.72786500,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000092F2D2B9B51581B2AE98A011
3416,Rite Aid,35 Main St # 9, ,Wayland,MA,01778,Verified,2016,ReferenceUSA,0, , ,42.31731500,-71.36282000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BC9B90C1B115BC93E0E4A411
3417,Rite Aid,452 Washington St, ,Wellesley,MA,02482,Unverified,2016,ReferenceUSA,0, , ,42.29716200,-71.29740000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A4EACDF4B115A9DEC0CFA411
3418,Rite Aid,133 Woodbrook Ter, ,West Springfield,MA,01089,Unverified,2016,ReferenceUSA,0, , ,42.13720600,-72.64805300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A8D897CCA915A0EFFBABA311
3419,Rite Aid,212 Main St, ,Williamstown,MA,01267,Verified,2016,ReferenceUSA,0, , ,42.70231600,-73.18369800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000097F3E0B1A6159BD6BF89A811
3420,Rite Aid,348 Greenwood St, ,Worcester,MA,01607,Verified,2016,ReferenceUSA,0, , ,42.21274900,-71.79617400,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000839B87ECAE159BE7A6F6A311
3421,Rite Aid Pharmacies, , ,Duxbury,MA,02332,Unverified,2016,ReferenceUSA,0, , ,42.02936800,-70.70925400,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009ECEE0C5B51587EDC5B6A211
3422,Rite Aid Pharmacies Holbrook,479 N Franklin St, ,Holbrook,MA,02343,Unverified,2016,ReferenceUSA,0, , ,42.15170600,-71.01113800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B280CED6B315B3E9ABB6A311
3423,Rite Aid Pharmacies Wellesley,452 Washington St, ,Wellesley,MA,02482,Unverified,2016,ReferenceUSA,0, , ,42.29716200,-71.29740000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A4EACDF4B115A9DEC0CFA411
3424,Rite Aid Pharmacy # 10156,399 Market St, ,Brighton,MA,02135,Unverified,2016,ReferenceUSA,0, , ,42.34780100,-71.15195100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000081DEE2E6B215AA91C285A511
3425,Walgreens,31 Hall Dr # 1, ,Amherst,MA,01002,Verified,2016,ReferenceUSA,0, , ,42.35616700,-72.48657500,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000092A795CEAA15BECFA692A511
3426,Walgreens,20 Mechanic St, ,Bellingham,MA,02019,Verified,2016,ReferenceUSA,0, , ,42.08651800,-71.47353700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A0D694EAB015B9A198F0A211
3427,Walgreens,54 Elliott St, ,Beverly,MA,01915,Verified,2016,ReferenceUSA,0, , ,42.55394200,-70.88151900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000081D8D7B9B415BC968BE1A611
3428,Walgreens,21 Stanhope St # 23, ,Boston,MA,02116,Verified,2016,ReferenceUSA,0, , ,42.34860200,-71.07289300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000094E4F1A4B31582F2D286A511
3429,Walgreens,610 Pleasant St, ,Brockton,MA,02301,Verified,2016,ReferenceUSA,0, , ,42.08881000,-71.04471100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008CACC0BCB315AAB3C9F3A211
3430,Walgreens,880 N Montello St, ,Brockton,MA,02301,Verified,2016,ReferenceUSA,0, , ,42.10707900,-71.02373800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000AACAF8CCB31594F88187A311
3431,Walgreens,47 Elm St # 1, ,Danvers,MA,01923,Verified,2016,ReferenceUSA,0, , ,42.56448700,-70.93724000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000839BFC8DB41585ACFAEBA611
3432,Walgreens,533 Columbia Rd, ,Dorchester,MA,02125,Verified,2016,ReferenceUSA,0, , ,42.31574800,-71.06635400,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BE8E9AAAB315A1C8EFE3A411
3433,Walgreens,54 Center Sq, ,East Longmeadow,MA,01028,Verified,2016,ReferenceUSA,0, , ,42.06479800,-72.51330200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000099B2C0B5AA15B3ECF6DDA211
3434,Walgreens,571 John Fitch Hwy, ,Fitchburg,MA,01420,Verified,2016,ReferenceUSA,0, , ,42.58512100,-71.77861000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BBB296FBAE1593D4DB80A711
3435,Walgreens,89 Pleasant St, ,Marblehead,MA,01945,Verified,2016,ReferenceUSA,0, , ,42.50263200,-70.85604800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008FD885CEB415A8E3F0AAA611
3436,Walgreens,49 Station Lndg, ,Medford,MA,02155,Verified,2016,ReferenceUSA,0, , ,42.40409900,-71.08055600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008085CA9EB3159AF7B3C1A511
3437,Walgreens,68 Main St, ,Medway,MA,02053,Verified,2016,ReferenceUSA,0, , ,42.15340500,-71.40581900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B3EEC19FB115B2828AB7A311
3438,Walgreens,91 Prospect St, ,Milford,MA,01757,Verified,2016,ReferenceUSA,0, , ,42.13844900,-71.53337200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008EACFCBAB015BECA99A7A311
3439,Walgreens,1478 Highland Ave, ,Needham,MA,02492,Verified,2016,ReferenceUSA,0, , ,42.28108100,-71.23530300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B8A7BFA5B215AEBBCDBEA411
3440,Walgreens,874 Purchase St, ,New Bedford,MA,02740,Verified,2016,ReferenceUSA,0, , ,41.63620600,-70.92603900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000868AAE9DB415B392DE949F11
3441,Walgreens,399 Washington St, ,Newton,MA,02458,Verified,2016,ReferenceUSA,0, , ,42.35632500,-71.18958000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B6E895C9B215BBA5B78EA511
3442,Walgreens,22 Langley Rd, ,Newton Center,MA,02459,Verified,2016,ReferenceUSA,0, , ,42.33150900,-71.19317100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BBE5B8C6B215819791F4A411
3443,Walgreens,951 Boston Providence Tpke, ,Norwood,MA,02062,Verified,2016,ReferenceUSA,0, , ,42.17966500,-71.19072900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000AC94F9C8B21592EEA5D3A311
3444,Walgreens,75 Market St, ,Rockland,MA,02370,Verified,2016,ReferenceUSA,0, , ,42.12056000,-70.91499600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000080DFCEA2B415AA85EA95A311
3445,Walgreens,59 Boston St, ,Salem,MA,01970,Verified,2016,ReferenceUSA,0, , ,42.51875700,-70.90932500,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000929795A4B4159AC3D4BBA611
3446,Walgreens,19 N Main St # 1, ,Sherborn,MA,01770,Verified,2016,ReferenceUSA,0, , ,42.24558500,-71.36979200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BDBFE1BBB115939EE198A411
3447,Walgreens,225 Boston Tpke, ,Shrewsbury,MA,01545,Verified,2016,ReferenceUSA,0, , ,42.27562700,-71.74423100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000091969395AF1585DDE3B8A411
3448,Walgreens,1919 Wilbraham Rd, ,Springfield,MA,01129,Verified,2016,ReferenceUSA,0, , ,42.11473100,-72.49722700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000095BDE7C2AA158DB5D592A311
3449,Walgreens,266 Washington St, ,Wellesley Hills,MA,02481,Verified,2016,ReferenceUSA,0, , ,42.31298300,-71.27337700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B4A5BA87B215B5FEA7E0A411
3450,Walgreens,1999 Centre St, ,West Roxbury,MA,02132,Verified,2016,ReferenceUSA,0, , ,42.28179900,-71.15792600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B4D6ADE2B215A4C5CABFA411
3451,Walgreens,145 Littleton Rd, ,Westford,MA,01886,Verified,2016,ReferenceUSA,0, , ,42.57103700,-71.42008700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000AA9CED93B115AD8CBCF1A611
3452,Walgreens,683 High St, ,Westwood,MA,02090,Verified,2016,ReferenceUSA,0, , ,42.22510600,-71.22312200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008BB5A2AFB215B2E9AB83A411
3453,Walgreens,175 Main St, ,Woburn,MA,01801,Verified,2016,ReferenceUSA,0, , ,42.47209300,-71.14942900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000AA8C9BE8B215A9989889A611
3454,Walgreens,675 Main St, ,Woburn,MA,01801,Verified,2016,ReferenceUSA,0, , ,42.49208200,-71.15395900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000089AFC9E4B21581DEAC9EA611
3455,Walgreens,220 Grafton St, ,Worcester,MA,01604,Verified,2016,ReferenceUSA,0, , ,42.25598300,-71.78997100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000AAAD8CF1AE15B3D28AA4A411
3456,Brooks Pharmacy,181 Brighton Ave, ,Allston,MA,02134,Unverified,2016,ReferenceUSA,0, , ,42.35391100,-71.13367900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000087FB8CF5B215A0A5868CA511
3457,Brooks Pharmacy,11 Pearl St, ,Boston,MA,02110,Unverified,2016,ReferenceUSA,0, , ,42.35637200,-71.05427900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BFB6BCB3B315A380FA8EA511
3458,Brooks Pharmacy,399 Market St, ,Brighton,MA,02135,Unverified,2016,ReferenceUSA,0, , ,42.34780100,-71.15195100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000081DEE2E6B215AA91C285A511
3459,Brooks Pharmacy,479 N Franklin St, ,Holbrook,MA,02343,Unverified,2016,ReferenceUSA,0, , ,42.15170600,-71.01113800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B280CED6B315B3E9ABB6A311
3460,Brooks Pharmacy,Capetown Shopping Center Edi, ,Hyannis,MA,02601,Unverified,2016,ReferenceUSA,0, , ,41.65286900,-70.28369200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008E90C09BB815ABEBDEAB9F11
3461,Brooks Pharmacy,158 Lewis St, ,Lynn,MA,01902,Verified,2016,ReferenceUSA,0, , ,42.46534600,-70.93169000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B68C8293B415A98FFB82A611
3462,Brooks Pharmacy,422 High St, ,Medford,MA,02155,Unverified,2016,ReferenceUSA,0, , ,42.42086600,-71.13041700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000097D5ADF7B215919CFED2A511
3463,Brooks Pharmacy,4600 Washington St, ,Roslindale,MA,02131,Unverified,2016,ReferenceUSA,0, , ,42.27545300,-71.13893500,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A4B5A9F1B2158CFEF5B8A411
3464,Brooks Pharmacy,1777 Main St, ,Tewksbury,MA,01876,Unverified,2016,ReferenceUSA,0, , ,42.59141300,-71.20808100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BD8BE4B9B2158DB4B587A711
3465,Brooks Pharmacy,1 Carlisle Rd, ,Westford,MA,01886,Unverified,2016,ReferenceUSA,0, , ,42.56540200,-71.42360200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000083CF8D91B115A5D6BFEBA611
3466,Brooks Pharmacy Gardner,100 West St, ,Gardner,MA,01440,Unverified,2016,ReferenceUSA,0, , ,42.57621000,-72.00032700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000098EBC6CDAD15B9E088F8A611
3467,C V S Pharmacy, , ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.93172200,-71.30127200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000092CDBBF2B1158BC2B3CCA111
3468,C V S Pharmacy, , ,Chatham,MA,02633,Unverified,2016,ReferenceUSA,0, , ,41.68417300,-69.97781000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B5F8EF8DBA15A5DBE5D09F11
3469,CVS,151 Tremont St # 1, ,Boston,MA,02111,Unverified,2016,ReferenceUSA,0, , ,42.35451500,-71.06369800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000089BF8AACB31593A8F98CA511
3470,Cvs,25 Esquire Rd, ,North Billerica,MA,01862,Unverified,2016,ReferenceUSA,0, , ,42.56405300,-71.30277900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BCD1DCEFB115A9999CEAA611
3471,CVS,197 Boston Tpke, ,Shrewsbury,MA,01545,Unverified,2016,ReferenceUSA,0, , ,42.27551600,-71.74525900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BCCEAB94AF15A8FCD4B8A411
3472,Cvs Caremark Caremark,20 Cedarview Cir, ,Milford,MA,01757,Unverified,2016,ReferenceUSA,0, , ,42.15098300,-71.51116100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BDF8BDCCB0159BB8BCB4A311
3473,Cvs Caremark Corp,863 Grand Army Hwy, ,Somerset,MA,02726,Unverified,2016,ReferenceUSA,0, , ,41.75438100,-71.15186600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009DE8B3E9B2158088F890A011
3474,Cvs Caremark-Retail,98 Chandler St, ,Boston,MA,02116,Unverified,2016,ReferenceUSA,0, , ,42.34625900,-71.07288300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B0B0F4A4B315B59A9584A511
3475,Cvs Corp,25 Holyoke St # 5, ,Boston,MA,02116,Unverified,2016,ReferenceUSA,0, , ,42.34502600,-71.07798900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B5D1F3A0B3158DBCEB82A511
3476,Cvs Corp,52 Donamor Ln, ,East Longmeadow,MA,01028,Unverified,2016,ReferenceUSA,0, , ,42.06464100,-72.52158600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B7A1FBAEAA15BBC5EBDDA211
3477,Cvs Health,1195 Boylston St, ,Chestnut Hill,MA,02467,Unverified,2016,ReferenceUSA,0, , ,42.32355600,-71.16462200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A89CF5DCB215A5D3E5EBA411
3478,Cvs Inc,10 Harvard Sq, ,Brookline,MA,02445,Unverified,2016,ReferenceUSA,0, , ,42.33318200,-71.11880000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A6F3F180B315829B92F6A411
3479,Cvs Inc,199 Plain St # 1, ,Lowell,MA,01852,Unverified,2016,ReferenceUSA,0, , ,42.62361800,-71.31793000,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000093DADCE3B115ADE7A5A9A711
3480,Cvs Inc,354 W Boylston St, ,West Boylston,MA,01583,Unverified,2016,ReferenceUSA,0, , ,42.33935300,-71.78882200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000009FACA6F2AE15A9A8B2FCA411
3481,Cvs Of Dc & VA Inc,93 Main St, ,Stoneham,MA,02180,Unverified,2016,ReferenceUSA,0, , ,42.49588000,-71.10078200,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000089A29F8EB315B085C7A2A611
3482,Cvs Pharmacy,63 S Main St, ,Assonet,MA,02702,Unverified,2016,ReferenceUSA,0, , ,41.78729100,-71.07503300,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B0ED95A6B315A8AB89B4A011
3483,Cvs Pharmacy,35 Computer Dr, ,Haverhill,MA,01832,Unverified,2016,ReferenceUSA,0, , ,42.78790200,-71.11512900,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000A8F1CC81B3158CE5EED7A811
3484,Cvs Pharmacy,1575 Blue Hill Ave, ,Mattapan,MA,02126,Unverified,2016,ReferenceUSA,0, , ,42.26999200,-71.09400800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BCEAD894B31585F2A5B3A411
3485,Cvs Pharmacy,105 Nason St, ,Maynard,MA,01754,Unverified,2016,ReferenceUSA,0, , ,42.43151300,-71.45632600,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000091F0C6F7B015A4C1D2DDA511
3486,Cvs Pharmacy,938 Highland Ave, ,Needham Heights,MA,02494,Unverified,2016,ReferenceUSA,0, , ,42.29241600,-71.23505100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C000000010000008BF4D3A5B21582B9CECAA411
3487,Cvs Pharmacy,306 Walnut St, ,Newtonville,MA,02460,Unverified,2016,ReferenceUSA,0, , ,42.35020400,-71.20689400,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000093BCCBBBB2159897F387A511
3488,Cvs Pharmacy,91 Taunton St, ,Plainville,MA,02762,Unverified,2016,ReferenceUSA,0, , ,42.02981700,-71.31047700,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BC8CFAEAB11589B2A5B4A211
3489,Cvs Pharmacy,55 Howe Ave, ,Shrewsbury,MA,01545,Unverified,2016,ReferenceUSA,0, , ,42.26889000,-71.72747500,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000091FDA7A2AF1592CDCDB1A411
3490,Cvs Pharmacy,81 Taunton Depot Dr, ,Taunton,MA,02780,Unverified,2016,ReferenceUSA,0, , ,41.87829900,-71.06911100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C0000000100000091B4B0AAB315BA98BF94A111
3491,Cvs Pharmacy,545 Main St, ,Winchester,MA,01890,Unverified,2016,ReferenceUSA,0, , ,42.45085400,-71.14268100,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000B0C5CCEDB2159C90DBF2A511
3492,Cvs Pharmacy,568 Main St, ,Winchester,MA,01890,Unverified,2016,ReferenceUSA,0, , ,42.45288200,-71.13757800,Pharmacies & Drug Stores,2400000001000000010004006A6900000C00000001000000BEE5CBF1B2158BA3F0F4A511
