OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
8744,A Street Park I,City of Boston,A97,3,South Boston,1.36,135-141 A Street,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,Channel Center Park,BPRD,0,0,59269.3999023438,1012.09043312333,335,INFO_Reallocation From Dept
8745,Fort Point Channel Harborwalk,Private,CAT Mit,1,South Boston,2.16, ,Industrial District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,61587.9436035156,4651.12000329838, ,INFO_Reallocation From Dept
8746,Rolling Bridge Park,MassDOT,CAT Mit,1,South Boston,1.05, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,45934.216796875,2247.59501503022, ,INFO_Reallocation From Dept
8747,Fourth Street Park,Commonwealth of Massachusetts,CAT Mit,1,South Boston,0.66, ,Industrial District,"Malls, Squares & Plazas", , ,N,X, ,MADOT,0,0,28715.7961425781,1294.61491180857, ,INFO_Reallocation From Dept
8748,Stony Brook Commons Park,Private, ,3,Roslindale,1.53,390 Blue Ledge Drive,Residential District,"Parks, Playgrounds & Athletic Fields", , ,N, , , ,0,0,66604.6447753906,1129.20748142524, ,INFO_Reallocation From Dept
8749,Franklin Park,City of Boston,A97/WPA/NRHP,3,Roxbury,392.16,143 Seaver St.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, ,BPRD,0,0,17082410.2268066,36183.7640745184,124,PARK_Maintenance_Region 3
8750,Q Park,Private,Mitigation,3,South Boston,0.6,29 Stillings Street,Industrial District,"Parks, Playgrounds & Athletic Fields", , ,N,X, , ,0,0,26110.5698242188,648.754887534385, ,INFO_Reallocation From Dept
8751,Charlesgate I,Commonwealth of Massachusetts,A97,2,Back Bay/Beacon Hill,6.52,"Btwn Storrow Dr, Mass Pike, Charlesgate East & Charlesgate West",Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Charlesgate (contains Bowker Overpass), ,0,0,287082.367431641,9303.09439544459, ,INFO_Reallocation From Dept
8752,Adams Park,City of Boston,A97,3,Roslindale,0.7,Opposite 4228 Washington,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,"Irving W. Adams Park, Roslindale Square, Hartin Square", ,0,0,30714.7016601562,815.034434044405,001,PARK_Maintenance_Region 4
8753,Arnold Arboretum,City of Boston,A97/GPOD/WPA,3,Jamaica Plain,224.26,Opposite 376 Arborway Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X, ,BPRD,0,0,9768623.9128418,21745.9966466694,011,PARK_Maintenance_Region 3
8754,Soldiers Field,Private, ,3,Allston-Brighton,61.96925141, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,Harvard Ath. Flds., ,0,0,2682458.54418945,10870.5967118605, ,INFO_Reallocation From Dept
8755,YMCA Athletic Field,Private, ,3,Roxbury,2.34, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,101971.293945312,1364.88348277245, ,INFO_Reallocation From Dept
8756,Higginson Schoolyard,City of Boston, ,3,Roxbury,0.34619095, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,18216.2751464844,557.074598135532, ,INFO_Reallocation From Dept
8757,Windsor School Athletic Field,Private, ,3,Fenway/Kenmore,1.37, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,59819.0786132812,1016.70511020704, ,INFO_Reallocation From Dept
8758,Hunt Playground,City of Boston,A97,3,Mattapan,17.04561712, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Almont Park,BPRD,0,0,791322.693115234,4019.77682980536,006,PARK_Maintenance_Region 2
8759,"St. Augustine""s Park",Private, ,1,South Boston,0.11, , ,"Malls, Squares & Plazas", ,Private,N,X, , ,0,0,4850.09619140625,297.116959325612, ,INFO_Reallocation From Dept
8760,Mt. Vernon Street Plaza,Massport, ,3,Charlestown,0.15, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,6403.00146484375,416.482533587202, ,INFO_Reallocation From Dept
8761,Austin & Main Plaza,BRA, ,1,Charlestown,0.12, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,5205.65307617188,284.649389682331, ,INFO_Reallocation From Dept
8762,Pope John Paul II Park I,Commonwealth of Massachusetts,A97/ACEC/WPA,2,Dorchester,70, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, ,DCR,0,0,3049258.85522461,19791.3187512518, ,INFO_Reallocation From Dept
8763,Port Norfolk Park,Commonwealth of Massachusetts,A97/ACEC/WPA,2,Dorchester,12.72, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, ,DCR,0,0,554291.392089844,5824.87969028215, ,INFO_Reallocation From Dept
8764,Neponset River Reservation II,MBTA, ,2,Dorchester,0.78, ,Open Space District,"Parkways, Reservations & Beaches",NULL,DCR,N,X,"Neponset River Greenway, Lower Neponset River Trail",MBTA,0,0,34133.1818847656,1471.46156548143, ,INFO_Reallocation From Dept
8765,Pope John Paul II Park II,MBTA, ,2,Dorchester,0.33, ,Open Space District,"Parkways, Reservations & Beaches",NULL,DCR,N,X,"Neponset River Greenway, Lower Neponset River Trail",MBTA,0,0,14444.5925292969,876.321129514177, ,INFO_Reallocation From Dept
8766,Neponset River Reservation I,Commonwealth of Massachusetts,A97/WPA/ACEC,2,Multi-District,183.32, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, ,DCR,0,0,7992766.08825684,86728.9328922789, ,INFO_Reallocation From Dept
8767,West Link Park,Commonwealth of Massachusetts,A97/WPA/Ch91,2,Dorchester,3.43, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Dorchester Shores Reservation,DCR,0,0,156272.654541016,2389.34907769341, ,INFO_Reallocation From Dept
8768,Carson Beach,Commonwealth of Massachusetts,A97,2,South Boston,24.73207787, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,1073525.35620117,13119.941491264, ,INFO_Reallocation From Dept
8769,Commercial Point,Commonwealth of Massachusetts,LWCF/97/WPA/91,2,Dorchester,2.38, ,Special District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,Dorchester Shores Reservation,DCR,0,0,103732.644287109,2049.23058251946, ,INFO_Reallocation From Dept
8770,Charles River Reservation,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Multi-District,171.69, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,"Charles River Esplanade, Herter Park, Daley Field",DCR,0,0,7478778.38720703,165863.642635152, ,INFO_Reallocation From Dept
8771,Medford Street Corridor I,Massport, ,7,Charlestown,6.85, , ,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,298192.972900391,10369.0261456184, ,INFO_Reallocation From Dept
8772,Forbes Street Playground,City of Boston,A97,3,Jamaica Plain,0.09, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,3970.392578125,259.269669007918,120,PARK_Maintenance_Ground Maintenance
8773,Union Park Street Playground,Boston Water & Sewer Commission,Lease,3,South End,0.41, ,Special District,"Parks, Playgrounds & Athletic Fields",BPRD, ,N,X, , ,0,0,17848.9028320312,576.86632497826,309,PARK_Maintenance_Region 6
8774,Porzio Park II,City of Boston, ,3,East Boston,0.14, , ,"Parks, Playgrounds & Athletic Fields", , ,N,X, ,DND,0,0,6206.19873046875,451.199765348874, ,PARK_Maintenance_Region 1
8775,Porzio Park,City of Boston,A97/WPA/Ch91,3,East Boston,1.65840158,14 Jeffries Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Jeffries Point Park,BPRD,0,0,102871.093505859,2300.38278528318,244,PARK_Maintenance_Region 1
8776,West Roxbury Quarry,Private, ,6,West Roxbury,60.17, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, ,Waverly Road, ,0,0,2620879.04040527,8298.74236908745, ,INFO_Reallocation From Dept
8777,Roxbury Latin Schl Athletic Fields,Private, ,3,West Roxbury,38.5, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,1677064.28112793,10721.7341187851, ,INFO_Reallocation From Dept
8778,Shaw Woods I,City of Boston, ,6,West Roxbury,0.72, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas, , ,N,X, ,DND,0,0,31150.1773681641,1207.52248523238, ,INFO_Reallocation From Dept
8779,Shaw Woods II,Private, ,6,West Roxbury,72.95, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL,NULL,N,X, , ,0,0,3177896.38549805,16368.9972589422, ,INFO_Reallocation From Dept
8780,Ross Playground,City of Boston,A97,3,Hyde Park,13.04038894,130 Westminster Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,571686.081542969,3061.94400805896,270,PARK_Maintenance_Region 4
8781,Canterbury I,City of Boston, ,6,Roslindale,1.24, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, , ,DND,0,0,53854.7399902344,1389.62593627102, ,INFO_Reallocation From Dept
8782,Canterbury II,Private, ,3,Roslindale,3.8, ,Conservation Protection Subdistrict,"Parks, Playgrounds and Athletic Fields", , ,N, ,Sacred Heart School Field, ,0,0,165642.930419922,1959.15756780824, ,INFO_Reallocation From Dept
8783,Canterbury III,Private, ,3,Roslindale,0.64, ,Residential District,"Parks, Playgrounds and Athletic Fields", , ,N, ,Sacred Heart School Playground, ,0,0,27706.4826660156,950.714344961919, ,INFO_Reallocation From Dept
8784,Rowe Street Woods,BRA, ,6,Roslindale,2.64, ,Residential District,Urban Wilds & Natural Areas, , ,N, , ,BRA,0,0,114796.611816406,1808.70654827841, ,INFO_Reallocation From Dept
8785,Mt. Hope Cemetery,City of Boston,Ch114S7/A97,4,Roslindale,125.04,355 Walk Hill Str.,Residential District,Cemeteries & Burying Grounds,BPRD, ,X,X, , ,0,0,5446665.48950195,11508.6754257653,207,PARK_Cemetery Maintenance Request
8786,Calvary Cemetery,Private, ,4,Roslindale,47.23, ,Residential District,Cemeteries & Burying Grounds,NULL,Private,N, , ,n/a,0,0,2057490.75854492,6324.03609755064, ,INFO_Reallocation From Dept
8787,New Calvary Cemetery,Private, ,4,Mattapan,54.37336773, ,Open Space District,Cemeteries & Burying Grounds,NULL,Private,N, , ,n/a,0,0,2589305.86108398,7540.60763773117, ,INFO_Reallocation From Dept
8788,Savin Hill Park,City of Boston,A97,3,Dorchester,8.29468216,Opposite 124 Grampian Way,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,361100.153076172,2665.61079891236,276,PARK_Maintenance_Region 2
8789,Southwest Corridor Park,MBTA,A97,2,Multi-District,47.68, ,Industrial District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, ,DCR,0,0,2111514.83129883,51815.3918272378, ,INFO_Reallocation From Dept
8790,Prendergast Preventorium,Private,WPA,6,Mattapan,6.81237946, ,Residential District,Urban Wilds & Natural Areas,NULL,n/a,N, ,Pendergast Preventorium,n/a,0,0,284361.467773438,2456.5896512412, ,INFO_Reallocation From Dept
8791,Orton Field,City of Boston,A97,3,South Boston,1.59,"Crowley-Rogers Way, St Casimir St, Flaherty Way",Residential District,"Parks, Playgrounds & Athletic Fields",BPRD,BPS,X,X,Condon Playground,BPRD,0,0,69449.5080566406,1050.93495029278,222,PARK_Maintenance_Region 6
8792,Paul Gore Street Park,City of Boston,A97,3,Jamaica Plain,0.73,60 Paul Gore Street,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,"Paul Gore Street Garden;  Paul Gore Street Playground",BPRD,0,0,31971.4138183594,779.091241427272,230,PARK_Maintenance_Ground Maintenance
8793,Allen Park,City of Boston,A97,3,Dorchester,1.29, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,"Rev James K Allen Park, James F Donovan Park, Dorchester Square or Common", ,0,0,56338.7419433594,957.857541839342,005,PARK_Maintenance_Region 2
8794,Boston Nature Center_Visitor Ctr,City of Boston,Trust Fund,3,Mattapan,2.33,500 Walk Hill Street,Industrial District,"Parks, Playgrounds & Athletic Fields",George Robert White Fund,Mass Audubon Society,X,X,G R White Env Conserv Ctr, ,0,0,101515.178222656,1273.18167253918, ,INFO_Reallocation From Dept
8795,Boston Nature Center,Private,LandTrust/Statt,6,Mattapan,58.53,500 Walk Hill Street,Industrial District,Urban Wilds & Natural Areas,Mass Audubon Society,Mass Audubon Society,X,X, , ,0,0,2549464.8840332,11570.3311453515, ,INFO_Reallocation From Dept
8796,Cunningham Park,City of Boston,A97,1,Allston-Brighton,0.17585485, ,Open Space District,"Malls, Squares & Plazas",BPRD, ,X,X, , ,0,0,7827.3173828125,436.44736150519,075,PARK_Maintenance_Region 4
8797,McLean Playground,City of Boston,A97,3,East Boston,0.42966509,Between Bennington & Saratoga St.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,18602.0871582031,547.960556980874,195,PARK_Maintenance_Region 1
8798,Navy Fuel Pier Airport Edge Buffer,Massport, ,3,East Boston,0.84, , ,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, ,Massport,0,0,36742.2624511719,1374.52468537482, ,INFO_Reallocation From Dept
8799,Fidelis Way Park,City of Boston,A97,3,Allston-Brighton,5.10486027,Opposite 1505 Commonwealth Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,Overlook Park,BPRD,0,0,213583.4296875,2611.58010849339,117,PARK_Maintenance_Region 4
8800,Harambee Park,City of Boston,A97,3,Mattapan,45.55780088,120 Westview Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Franklin Field, ,0,0,1949027.01464844,6423.91548566375,142,PARK_Maintenance_Region 2
8801,St Mary's Cemetery,Private, ,4,Mattapan,10.62163805, ,Open Space District,Cemeteries & Burying Grounds,NULL, ,N, , , ,0,0,457461.249511719,2931.77913047045, ,INFO_Reallocation From Dept
8802,Egleston Community Orchard,City of Boston, ,5,Jamaica Plain,0.08,195 Boylston Street,Residential District,Community Gardens,NULL,Community Group/Non-Profit,N, , ,DND,0,0,3675.0107421875,250.082316826839, ,INFO_Reallocation From Dept
8803,VFW Parkway I,Commonwealth of Massachusetts,A97,2,West Roxbury,12.44, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, , ,0,0,541951.121582031,34214.4738328356, ,INFO_Reallocation From Dept
8804,VFW Parkway II,City of Boston,A97,3,West Roxbury,0.65, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X, ,BPRD,0,0,28162.5930175781,804.392489499973,343,PARK_Maintenance_Ground Maintenance
8805,Carroll Pond Playground,City of Boston,A97,3,West Roxbury,0.47169423, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,21094.0068359375,581.308810393692,042,PARK_Maintenance_Ground Maintenance
8806,O'Donnell Square,City of Boston,A97,1,Dorchester,0.06, ,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X, ,BPRD,0,0,2656.32299804688,339.41193886668,220,PARK_Maintenance_Region 2
8807,Grove Street Cemetery,Private, ,4,West Roxbury,24.86576716, ,Open Space District,Cemeteries & Burying Grounds,NULL, ,N, , , ,0,0,1105547.02172852,7505.31021262946, ,INFO_Reallocation From Dept
8808,Old City Hall Grounds,BRA, ,1,Central Boston,0.22675871, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,Private,N,X, , ,0,0,10675.392578125,475.658280860306, ,PARK_Maintenance_Ground Maintenance
8809,King's Chapel Burying Ground,City of Boston,A97/NRHP,4,Central Boston,0.43054804,Adjacent to 58 Tremont Str.,Commercial/Office/Business District,Cemeteries & Burying Grounds,BPRD, ,X,X, , ,0,0,18806.5122070312,550.236696023202,171,PARK_Cemetery Maintenance Request
8810,South St BHA Community Garden,City of Boston, ,5,Jamaica Plain,0.21, ,Residential District,Community Gardens, , ,N, , ,BHA,0,0,9199.2265625,545.166303102542, ,INFO_Reallocation From Dept
8811,Tommy's Rock (Alpine),City of Boston, ,6,Roxbury,0.23,41-43 Alpine Street,Residential District,Urban Wilds & Natural Areas,NULL, ,N, ,Alpine Street Urban Wild,DND,0,0,10016.8688964844,414.426356012044, ,INFO_Reallocation From Dept
8812,A Street Park II,City of Boston, ,3,South Boston,0.25,135-141 A Street,Special District,"Parks, Playgrounds & Athletic Fields", ,Private,N,X,Channel Center Park,BPWD,0,0,10813.0744628906,746.948875403156, ,INFO_Reallocation From Dept
8813,Blue Hill Club Recreation Center,City of Boston,A97,3,Dorchester,3.04,15 Talbot Street,Open Space District,"Parks, Playgrounds & Athletic Fields",White Fund,Private,X,X,Berkshire Partners Blue Hill Club (Boys & Girls Club),Trust Office,0,0,132501.762695312,1527.32366641503, ,INFO_Reallocation From Dept
8814,Columbia Road/Day Boulevard,Commonwealth of Massachusetts,A97,2,South Boston,16.85, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X, ,DCR,0,0,733967.824707031,47796.7328448532, ,INFO_Reallocation From Dept
8815,Columbia Park,City of Boston,A97,3,South Boston,0.34,"Columbia Road, Farragut Road, East Sixth Street",Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,McGrail Memorial,BPRD,0,0,14780.4072265625,545.242824264666,332,PARK_Maintenance_Ground Maintenance
8816,Washburn Street Green II,City of Boston, ,1,South Boston,0.01, ,Open Space District,"Malls, Squares & Plazas",NULL, ,N,X, ,DND,0,0,626.67041015625,123.094466967693, ,INFO_Reallocation From Dept
8817,Harrison/Plympton Basketball Court,City of Boston,NULL,3,South End,0.22, ,Special District,"Parks, Playgrounds & Athletic Fields", ,BPD,N,X, ,BPD,0,0,9437.36206054688,399.342258830181, ,INFO_Reallocation From Dept
8818,Goodearl Square,City of Boston, ,1,East Boston,0.01,18 Barnes Avenue,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X,Alfred B. Goodearl Square,PWD,0,0,556.701904296875,115.071600763712, , 
8819,Columbia Road Mall,City of Boston, ,1,Dorchester,0,Columbia Road medians from Blue Hill Avenue to Ceylon Street, ,"Malls, Squares and Plazas",NULL,BPRD,N,X,Columbia Road,PWD,0,0,39445.4294433594,7146.79309842172, , 
8820,Condor Street Overlook Access Area,City of Boston, ,6,East Boston,0.03,2 Condor Street,Open Space District,Urban Wilds & Natural Areas, , ,N,X, ,PWD,0,0,1417.05078125,261.704469017133, ,INFO_Reallocation From Dept
8821,Bellevue Street Green,City of Boston, ,1,West Roxbury,0.17,Bellevue St btwn Robin St and Bellevue Hill Rd,Residential District,"Malls, Squares & Plazas",NULL,PWD,N,X, ,PWD,0,0,5127.64013671875,327.576044261984, ,INFO_Reallocation From Dept
8822,Mahoney Park,City of Boston, ,1,Allston-Brighton,0.028,"Intersection Beacon St, Malia Terrace, Reservoir Rd",Residential District,"Malls, Squares & Plazas", , ,N,X, ,PWD,0,0,1220.7294921875,124.012893220743, ,PARK_Maintenance_Region 4
8823,Walnut Park,City of Boston,A97,1,Roxbury,0.06,Walnut Park,Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,NULL,BPRD,0,0,2617.97729492188,293.071825490919,347,PARK_Maintenance_Region 5
8824,Mirabella Pool,City of Boston,A97/Ch91/WPA,3,Central Boston,1.37,475 Commercial Street,Open Space District,"Parks, Playgrounds & Athletic Fields",George Robert White Fund,BCYF,X,L,North End Beach,BCYF,0,0,59330.1511230469,1087.38260888859, ,INFO_Reallocation From Dept
8825,Meridian-London Triangle,City of Boston,NULL,1,East Boston,0.03,110 Meridian Street,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL,PWD,N,N,NULL,PWD,0,0,1295.36010742188,173.433772626717,NULL,INFO_Reallocation From Dept
8826,Theresa Hynes Park Access Easement,Private,A97/CR,3,Allston-Brighton,0.02,99 Chestnut Hill Avenue,Residential District,"Parks, Playgrounds & Athletic Fields",BCC,Private,X,X, ,BCC,0,0,910.736572265625,368.908242634735, ,INFO_Reallocation From Dept
8827,Union Park,City of Boston,A97,3,South End,0.37,24P Union Park,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,N, ,BPRD,0,0,16047.9978027344,720.521659965322,351,PARK_Maintenance_Region 6
8828,Blake Estates Urban Wild II,Private,A97/CR/WPA,6,Hyde Park,0.39,1344 Hyde Park Avenue,Residential District,Urban Wilds & Natural Areas,BCC,Private,X,N,"Allis Chalmers UW, Area 2",BCC,0,0,15401.3029785156,1205.79068062915, ,INFO_Reallocation From Dept
