datetime,temperature,wind_speed,surface_solar_radiation,relative_humidity,surface_pressure,total_precipitation,city,event_id,latitude,longitude,outcome
2019-09-12,29.18,2.37,245,0.57,99318.25,0.0,Austin,20,,,0
2019-09-13,29.83,1.14,253,0.47,99318.54,0.0,Austin,20,,,0
2019-09-14,29.6,1.82,252,0.45,99178.27,0.0,Austin,20,,,0
2019-09-15,29.92,1.12,251,0.48,99003.28,0.0,Austin,20,,,0
2019-09-16,28.51,2.45,181,0.58,98799.32,0.05,Austin,20,,,0
2019-09-17,28.7,1.65,209,0.64,98639.22,0.01,Austin,20,,,0
2019-09-18,29.82,1.12,215,0.62,98548.28,0.08,Austin,20,,,0
2019-09-19,29.39,4.48,213,0.67,98745.83,0.22,Austin,20,,,0
2019-09-20,28.86,4.31,177,0.7,99056.67,0.06,Austin,20,,,0
2019-09-21,29.05,3.5,204,0.63,99016.92,0.01,Austin,20,,,0
2019-09-22,29.81,2.81,224,0.59,99022.72,0.0,Austin,20,,,0
2019-09-23,29.6,3.37,200,0.63,98824.99,0.03,Austin,20,,,0
2019-09-24,29.13,3.38,221,0.61,98623.02,0.01,Austin,20,,,0
2019-09-25,29.48,2.79,241,0.56,98647.58,0.0,Austin,20,,,0
2019-09-26,28.76,3.24,216,0.55,98502.24,0.0,Austin,20,,,0
2019-09-27,29.14,4.17,184,0.67,98558.64,0.07,Austin,20,,,0
2019-09-28,29.85,4.81,178,0.64,98865.71,0.06,Austin,20,,,0
2019-09-29,32.94,4.94,85,0.41,98750.99,0.0,Austin,20,,,0
2016-12-18,-11.32,5.34,104,0.65,99112.14,0.0,Omaha,21,,,0
2016-12-19,-1.8,4.15,93,0.64,98197.45,0.0,Omaha,21,,,0
2016-12-20,1.44,2.21,95,0.65,97670.82,0.0,Omaha,21,,,0
2016-12-21,-0.02,2.46,92,0.71,98616.34,0.0,Omaha,21,,,0
2016-12-22,2.21,4.2,35,0.75,97662.22,0.29,Omaha,21,,,0
2016-12-23,-2.37,0.67,91,0.92,97647.38,0.0,Omaha,21,,,0
2016-12-24,4.11,6.57,10,0.95,97188.43,0.58,Omaha,21,,,0
2016-12-25,2.32,6.32,101,0.51,97000.49,0.21,Omaha,21,,,0
2016-12-26,0.29,3.42,102,0.6,98158.03,0.0,Omaha,21,,,0
2016-12-27,2.88,3.12,73,0.63,97296.29,0.0,Omaha,21,,,0
2016-12-28,3.2,7.26,104,0.45,98087.52,0.0,Omaha,21,,,0
2016-12-29,0.35,3.02,101,0.54,97729.6,0.0,Omaha,21,,,0
2016-12-30,0.47,3.48,101,0.64,96749.45,0.0,Omaha,21,,,0
2016-12-31,-2.85,2.88,53,0.71,97323.27,0.0,Omaha,21,,,0
2017-01-01,2.03,3.23,13,0.81,97043.08,0.09,Omaha,21,,,0
2017-01-02,-4.16,6.89,102,0.73,97821.97,0.02,Omaha,21,,,0
2017-01-03,-12.11,4.91,90,0.59,98499.29,0.0,Omaha,21,,,0
2017-01-04,-12.91,4.21,109,0.65,98083.92,0.04,Omaha,21,,,0
2017-01-05,-15.01,2.25,113,0.62,98367.81,0.0,Omaha,21,,,0
2017-01-06,-11.11,1.69,113,0.63,99102.81,0.0,Omaha,21,,,0
2017-01-07,-9.99,3.55,82,0.69,99151.57,0.0,Omaha,21,,,0
2017-01-08,-4.77,1.44,76,0.65,97807.18,0.0,Omaha,21,,,0
2017-01-09,-0.19,2.22,92,0.73,96127.36,0.17,Omaha,21,,,0
2017-01-10,-2.74,0.86,100,0.69,96687.61,0.01,Omaha,21,,,0
2017-01-11,-9.54,3.93,106,0.63,97976.49,0.01,Omaha,21,,,0
2017-01-12,-7.74,2.6,79,0.52,99456.4,0.0,Omaha,21,,,0
2017-01-13,-3.75,0.28,94,0.46,99235.01,0.0,Omaha,21,,,0
2017-01-14,-1.75,1.84,30,0.63,98674.43,0.1,Omaha,21,,,0
2017-01-15,-0.3,2.49,9,0.93,97624.94,0.79,Omaha,21,,,0
2017-01-16,-0.37,3.36,88,0.83,97556.24,0.01,Omaha,21,,,0
2017-01-17,0.93,3.82,117,0.8,97617.64,0.0,Omaha,21,,,0
2017-01-18,4.15,3.37,54,0.89,96850.3,0.0,Omaha,21,,,0
2017-01-19,5.03,2.46,28,0.95,96092.2,0.01,Omaha,21,,,0
2017-01-20,5.46,1.68,99,0.9,95622.31,0.1,Omaha,21,,,0
2017-01-21,1.9,2.85,71,0.85,96431.67,0.0,Omaha,21,,,0
2017-01-22,-0.46,1.36,98,0.86,97097.73,0.0,Omaha,21,,,0
2017-01-23,-0.41,4.36,67,0.87,96613.36,0.16,Omaha,21,,,0
2017-01-24,-0.4,4.75,66,0.89,96404.19,0.21,Omaha,21,,,0
2017-01-25,-3.12,5.36,83,0.77,97660.68,0.01,Omaha,21,,,0
2017-01-26,-3.6,4.85,129,0.68,97784.56,0.0,Omaha,21,,,0
2017-01-27,0.07,5.72,82,0.75,97537.01,0.02,Omaha,21,,,0
2017-01-28,2.59,4.64,59,0.79,97493.88,0.03,Omaha,21,,,0
2017-01-29,3.42,3.35,132,0.69,97243.94,0.0,Omaha,21,,,0
2017-01-30,4.29,4.31,64,0.62,97271.77,0.0,Omaha,21,,,0
2017-01-31,0.41,4.23,106,0.69,98066.01,0.02,Omaha,21,,,0
2017-02-01,-5.91,4.18,133,0.58,99108.45,0.0,Omaha,21,,,0
2017-02-02,-5.11,2.24,150,0.54,99188.34,0.0,Omaha,21,,,0
2017-02-03,-0.95,5.56,142,0.55,97823.81,0.0,Omaha,21,,,0
2017-02-04,-0.95,2.71,143,0.65,97552.06,0.0,Omaha,21,,,0
2017-02-05,1.6,3.09,101,0.77,96888.58,0.0,Omaha,21,,,0
2017-02-06,1.46,4.03,112,0.83,96264.71,0.02,Omaha,21,,,0
2017-02-07,-7.44,5.02,140,0.69,97637.26,0.15,Omaha,21,,,0
2017-02-08,-10.54,0.62,117,0.69,98568.71,0.0,Omaha,21,,,0
2017-02-09,2.79,4.34,145,0.61,96882.67,0.0,Omaha,21,,,0
2017-02-10,6.83,2.27,128,0.72,96834.94,0.0,Omaha,21,,,0
2017-02-11,5.45,4.71,166,0.62,98430.08,0.03,Omaha,21,,,0
2017-02-12,4.24,3.37,45,0.51,99011.85,0.0,Omaha,21,,,0
2015-09-11,14.16,6.22,184,0.73,99505.73,0.11,Chicago,22,,,0
2015-09-12,14.86,2.17,241,0.63,99472.52,0.0,Chicago,22,,,0
2015-09-13,18.35,5.75,241,0.62,99489.17,0.0,Chicago,22,,,0
2015-09-14,20.87,5.86,231,0.64,99918.21,0.01,Chicago,22,,,0
2015-09-15,21.16,5.54,240,0.63,100032.9,0.0,Chicago,22,,,0
2015-09-16,21.81,6.06,195,0.7,99526.37,0.02,Chicago,22,,,0
2015-09-17,22.02,4.31,91,0.84,98875.95,0.45,Chicago,22,,,0
2015-09-18,19.44,3.13,179,0.79,98950.71,0.87,Chicago,22,,,0
2015-09-19,16.74,0.9,225,0.67,99887.5,0.0,Chicago,22,,,0
2015-09-20,17.17,3.06,233,0.66,99842.96,0.0,Chicago,22,,,0
2015-09-21,18.1,2.84,226,0.73,99904.72,0.0,Chicago,22,,,0
2015-09-22,18.91,2.41,225,0.73,100171.05,0.0,Chicago,22,,,0
2015-09-23,18.14,3.22,202,0.8,100200.66,0.0,Chicago,22,,,0
2015-09-24,18.17,3.95,209,0.84,100154.44,0.0,Chicago,22,,,0
2015-09-25,18.2,3.92,189,0.81,100152.26,0.0,Chicago,22,,,0
2015-09-26,19.61,3.11,123,0.79,99796.67,0.02,Chicago,22,,,0
2015-09-27,20.92,2.43,179,0.84,99407.0,0.01,Chicago,22,,,0
2015-09-28,18.51,3.56,73,0.86,99333.19,0.06,Chicago,22,,,0
2015-09-29,13.56,8.02,202,0.71,99924.23,0.0,Chicago,22,,,0
2015-09-30,11.95,7.28,183,0.7,100288.43,0.0,Chicago,22,,,0
2015-10-01,11.7,8.37,188,0.68,100450.51,0.0,Chicago,22,,,0
2015-10-02,10.97,8.89,49,0.65,100153.72,0.08,Chicago,22,,,0
2015-10-03,11.3,6.08,39,0.86,100001.62,0.08,Chicago,22,,,0
2015-10-04,14.08,3.55,81,0.89,99946.7,0.04,Chicago,22,,,0
2015-10-05,16.15,2.43,130,0.83,99880.59,0.02,Chicago,22,,,0
2015-10-06,16.28,0.37,153,0.83,99792.18,0.0,Chicago,22,,,0
2015-10-07,16.62,1.83,179,0.77,99511.63,0.0,Chicago,22,,,0
2015-10-08,15.79,4.76,86,0.76,99490.7,0.05,Chicago,22,,,0
2015-10-09,12.54,0.54,186,0.7,99992.38,0.0,Chicago,22,,,0
2015-10-10,16.05,6.4,182,0.63,98927.45,0.0,Chicago,22,,,0
2015-10-11,18.18,6.56,127,0.62,97950.64,0.01,Chicago,22,,,0
2015-10-12,13.74,6.59,110,0.61,98206.56,0.0,Chicago,22,,,0
2015-10-13,12.16,3.23,182,0.63,99123.5,0.0,Chicago,22,,,0
2015-10-14,13.53,5.24,111,0.56,99355.55,0.06,Chicago,22,,,0
2015-10-15,10.38,5.77,142,0.52,100034.99,0.0,Chicago,22,,,0
2015-10-16,7.29,5.55,177,0.48,100620.06,0.0,Chicago,22,,,0
2015-10-17,8.22,2.25,174,0.55,100783.54,0.0,Chicago,22,,,0
2015-10-18,12.79,7.69,165,0.47,100050.52,0.0,Chicago,22,,,0
2015-10-19,16.07,7.12,135,0.48,99591.44,0.01,Chicago,22,,,0
2015-10-20,16.92,5.73,138,0.64,99699.22,0.21,Chicago,22,,,0
2015-10-21,14.62,2.2,132,0.74,100026.35,0.0,Chicago,22,,,0
2015-10-22,12.72,5.15,54,0.72,100034.3,0.01,Chicago,22,,,0
2015-10-23,15.86,5.58,66,0.85,98922.99,0.37,Chicago,22,,,0
2015-10-24,11.34,2.93,158,0.65,100196.28,0.01,Chicago,22,,,0
2015-10-25,11.07,3.41,151,0.67,100613.75,0.0,Chicago,22,,,0
2015-10-26,12.17,5.93,74,0.68,100083.55,0.09,Chicago,22,,,0
2015-10-27,11.94,4.21,38,0.9,97960.85,1.23,Chicago,22,,,0
2015-10-28,6.42,9.65,85,0.65,98105.69,0.03,Chicago,22,,,0
2015-10-29,8.61,2.02,131,0.7,99527.47,0.0,Chicago,22,,,0
2015-10-30,9.72,6.49,21,0.77,99126.3,0.52,Chicago,22,,,0
2015-10-31,11.76,5.85,145,0.77,98782.48,0.07,Chicago,22,,,0
2015-11-01,13.81,5.45,139,0.69,99269.44,0.0,Chicago,22,,,0
2015-11-02,14.07,3.71,138,0.74,99600.3,0.0,Chicago,22,,,0
2015-11-03,15.17,4.0,129,0.8,99742.0,0.0,Chicago,22,,,0
2015-11-04,16.84,5.92,108,0.8,99413.78,0.02,Chicago,22,,,0
2015-11-05,12.85,6.65,113,0.76,98946.35,0.26,Chicago,22,,,0
2015-11-06,9.88,5.93,0,0.63,99742.84,0.0,Chicago,22,,,0
2015-12-07,6.41,2.18,105,0.73,96302.73,0.0,Wichita,23,,,0
2015-12-08,9.32,1.91,118,0.63,96365.64,0.0,Wichita,23,,,0
2015-12-09,12.57,2.31,119,0.54,95813.74,0.0,Wichita,23,,,0
2015-12-10,9.96,4.08,108,0.61,95528.59,0.0,Wichita,23,,,0
2015-12-11,10.91,1.92,26,0.86,95797.88,0.13,Wichita,23,,,0
2015-12-12,9.57,1.03,12,0.94,95231.44,2.17,Wichita,23,,,0
2015-12-13,5.01,3.86,108,0.84,94940.4,0.14,Wichita,23,,,0
2015-12-14,6.96,4.06,117,0.73,95436.83,0.0,Wichita,23,,,0
2015-12-15,3.16,5.72,119,0.52,95959.74,0.0,Wichita,23,,,0
2015-12-16,-0.99,2.78,65,0.72,96761.17,0.01,Wichita,23,,,0
2015-12-17,-1.98,2.53,119,0.71,97404.54,0.0,Wichita,23,,,0
2015-12-18,2.18,3.59,117,0.73,97464.96,0.0,Wichita,23,,,0
2015-12-19,10.19,8.78,73,0.67,96493.38,0.02,Wichita,23,,,0
2015-12-20,5.56,2.28,73,0.78,96081.29,0.01,Wichita,23,,,0
2015-12-21,3.6,4.63,83,0.74,95712.36,0.0,Wichita,23,,,0
2015-12-22,10.3,2.61,105,0.64,94422.68,0.0,Wichita,23,,,0
2015-12-23,5.05,1.28,117,0.67,95930.31,0.02,Wichita,23,,,0
2015-12-24,3.06,2.7,78,0.69,96903.21,0.0,Wichita,23,,,0
2015-12-25,8.8,1.73,14,0.82,96313.12,0.6,Wichita,23,,,0
2015-12-26,-0.96,9.62,33,0.84,97297.8,0.22,Wichita,23,,,0
2015-12-27,-3.51,7.86,65,0.83,96362.79,0.41,Wichita,23,,,0
2015-12-28,-4.5,1.76,120,0.8,96723.63,0.0,Wichita,23,,,0
2015-12-29,-1.91,0.21,77,0.83,97405.83,0.03,Wichita,23,,,0
2015-12-30,-0.02,1.19,119,0.79,97882.03,0.0,Wichita,23,,,0
2015-12-31,-1.88,2.72,126,0.63,98252.14,0.0,Wichita,23,,,0
2016-01-01,-0.5,2.77,127,0.61,97759.88,0.0,Wichita,23,,,0
2016-01-02,-0.02,3.03,125,0.63,97541.37,0.0,Wichita,23,,,0
2016-01-03,-2.51,1.85,124,0.78,97986.59,0.0,Wichita,23,,,0
2016-01-04,-2.2,4.08,111,0.76,97645.18,0.0,Wichita,23,,,0
2016-01-05,2.21,5.8,50,0.79,96863.55,0.08,Wichita,23,,,0
2016-01-06,4.95,3.73,14,0.96,96094.69,0.33,Wichita,23,,,0
2016-01-07,3.75,3.26,51,0.91,95935.57,0.14,Wichita,23,,,0
2016-01-08,-1.14,6.3,94,0.75,96707.18,0.01,Wichita,23,,,0
2016-01-09,-8.65,2.98,133,0.64,97526.69,0.0,Wichita,23,,,0
2016-01-10,-1.47,3.64,126,0.69,96989.52,0.0,Wichita,23,,,0
2016-01-11,1.34,1.66,133,0.63,97145.12,0.0,Wichita,23,,,0
2016-01-12,1.12,1.4,133,0.72,97063.35,0.0,Wichita,23,,,0
2016-01-13,4.47,3.85,133,0.69,95882.61,0.0,Wichita,23,,,0
2016-01-14,3.53,4.55,134,0.67,95681.93,0.0,Wichita,23,,,0
2016-01-15,-0.58,2.05,124,0.65,96673.66,0.0,Wichita,23,,,0
2016-01-16,-6.05,2.45,88,0.67,97182.88,0.01,Wichita,23,,,0
2016-01-17,-7.84,1.22,132,0.52,97859.28,0.0,Wichita,23,,,0
2016-01-18,-2.85,3.18,29,0.66,97187.06,0.03,Wichita,23,,,0
2016-01-19,-2.82,1.09,92,0.84,97192.73,0.01,Wichita,23,,,0
2016-01-20,-0.91,1.72,71,0.85,96993.18,0.03,Wichita,23,,,0
2016-01-21,-2.76,5.29,76,0.77,97710.84,0.0,Wichita,23,,,0
2016-01-22,-2.65,1.88,137,0.78,97483.94,0.0,Wichita,23,,,0
2016-01-23,2.19,4.77,119,0.71,96233.14,0.0,Wichita,23,,,0
2016-01-24,4.41,2.77,81,0.72,95759.9,0.0,Wichita,23,,,0
2016-01-25,1.17,3.46,149,0.69,97454.08,0.0,Wichita,23,,,0
2016-01-26,0.9,2.02,146,0.65,97507.72,0.0,Wichita,23,,,0
2016-01-27,5.78,3.05,151,0.56,96866.47,0.0,Wichita,23,,,0
2016-01-28,8.07,3.04,153,0.54,96183.5,0.0,Wichita,23,,,0
2016-01-29,7.7,0.43,123,0.64,95654.95,0.0,Wichita,23,,,0
2016-01-30,9.39,2.61,103,0.57,95468.4,0.0,Wichita,23,,,0
2016-01-31,6.72,3.2,139,0.58,96361.65,0.04,Wichita,23,,,0
2016-02-01,9.97,5.56,23,0.5,95717.93,0.85,Wichita,23,,,0
2019-11-26,9.98,4.35,16,0.93,97980.48,0.1,Birmingham,24,,,0
2019-11-27,8.63,1.12,14,0.96,97189.67,0.24,Birmingham,24,,,0
2019-11-28,7.59,3.05,8,0.92,98365.34,0.25,Birmingham,24,,,0
2019-11-29,2.05,1.72,48,0.92,100343.19,0.0,Birmingham,24,,,0
2019-11-30,0.98,3.43,30,0.96,100926.15,0.0,Birmingham,24,,,0
2019-12-01,2.28,3.24,43,0.89,101309.34,0.0,Birmingham,24,,,0
2019-12-02,2.11,2.59,40,0.9,101835.04,0.0,Birmingham,24,,,0
2019-12-03,4.64,2.46,39,0.89,101349.43,0.0,Birmingham,24,,,0
2019-12-04,2.64,2.74,39,0.94,100722.78,0.0,Birmingham,24,,,0
2019-12-05,5.96,5.62,28,0.92,100271.85,0.05,Birmingham,24,,,0
2019-12-06,10.53,5.98,15,0.87,99092.67,0.06,Birmingham,24,,,0
2019-12-07,8.99,5.15,28,0.84,99694.98,0.02,Birmingham,24,,,0
2019-12-08,8.16,7.63,37,0.79,98275.37,0.09,Birmingham,24,,,0
2019-12-09,6.12,4.98,40,0.78,99690.86,0.05,Birmingham,24,,,0
2019-12-10,7.07,7.27,6,0.89,99663.76,0.15,Birmingham,24,,,0
2019-12-11,3.68,4.11,29,0.89,99018.45,0.02,Birmingham,24,,,0
2019-12-12,4.85,4.16,5,0.94,97356.8,0.39,Birmingham,24,,,0
2019-12-13,5.97,6.22,27,0.82,96536.25,0.13,Birmingham,24,,,0
2019-12-14,4.91,6.08,35,0.77,97395.71,0.12,Birmingham,24,,,0
2019-12-15,5.16,6.28,33,0.82,97885.86,0.04,Birmingham,24,,,0
2019-12-16,4.53,3.54,31,0.91,98555.52,0.0,Birmingham,24,,,0
2019-12-17,2.53,1.1,16,0.98,98778.64,0.01,Birmingham,24,,,0
2019-12-18,5.0,5.46,18,0.94,99202.76,0.2,Birmingham,24,,,0
2019-12-19,10.29,6.84,13,0.91,98020.68,0.47,Birmingham,24,,,0
2019-12-20,6.63,2.28,9,0.94,96766.03,0.13,Birmingham,24,,,0
2019-12-21,6.34,3.23,26,0.94,96482.8,0.1,Birmingham,24,,,0
2019-12-22,6.46,2.53,26,0.91,97208.62,0.12,Birmingham,24,,,0
2019-12-23,7.07,4.72,33,0.84,99235.43,0.01,Birmingham,24,,,0
2019-12-24,7.87,3.73,26,0.88,99430.54,0.18,Birmingham,24,,,0
2019-12-25,4.92,1.7,24,0.87,100980.85,0.0,Birmingham,24,,,0
2019-12-26,4.83,2.42,4,0.96,100307.84,0.17,Birmingham,24,,,0
2019-12-27,5.59,1.6,17,0.97,101546.66,0.0,Birmingham,24,,,0
2019-12-28,8.39,4.3,20,0.94,102135.52,0.0,Birmingham,24,,,0
2019-12-29,7.15,4.62,22,0.91,101847.67,0.0,Birmingham,24,,,0
2019-12-30,5.58,3.21,35,0.93,101531.98,0.0,Birmingham,24,,,0
2019-12-31,6.84,2.89,11,0.93,101893.76,0.01,Birmingham,24,,,0
2020-01-01,5.55,2.1,17,0.92,101545.15,0.01,Birmingham,24,,,0
2020-01-02,8.39,6.1,16,0.89,100428.62,0.0,Birmingham,24,,,0
2020-01-03,7.05,3.94,36,0.82,100834.93,0.14,Birmingham,24,,,0
2020-01-04,6.47,4.13,30,0.84,102003.09,0.0,Birmingham,24,,,0
2020-01-05,7.25,4.3,23,0.89,101805.69,0.0,Birmingham,24,,,0
2020-01-06,7.24,5.6,14,0.85,100628.72,0.05,Birmingham,24,,,0
2020-01-07,9.1,6.27,12,0.91,100541.88,0.11,Birmingham,24,,,0
2020-01-08,9.38,2.79,36,0.82,100647.08,0.2,Birmingham,24,,,0
2020-01-09,8.19,2.73,21,0.85,99244.74,0.29,Birmingham,24,,,0
2020-01-10,5.26,2.41,31,0.83,100960.28,0.0,Birmingham,24,,,0
2020-01-11,9.25,8.17,11,0.84,100647.3,0.02,Birmingham,24,,,0
2020-01-12,7.91,4.72,26,0.9,100274.27,0.23,Birmingham,24,,,0
2020-01-13,6.45,6.82,22,0.89,99089.17,0.24,Birmingham,24,,,0
2020-01-14,8.27,7.18,13,0.88,97869.04,0.52,Birmingham,24,,,0
2020-01-15,6.59,5.31,40,0.83,99144.27,0.01,Birmingham,24,,,0
2020-01-16,8.27,6.76,25,0.87,99738.87,0.23,Birmingham,24,,,0
2020-01-17,5.64,4.01,27,0.89,99776.17,0.1,Birmingham,24,,,0
2020-01-18,3.26,3.25,51,0.86,101498.22,0.0,Birmingham,24,,,0
2020-01-19,1.42,1.94,54,0.91,103154.38,0.0,Birmingham,24,,,0
2020-01-20,1.92,2.26,53,0.9,103412.05,0.0,Birmingham,24,,,0
2020-01-21,3.12,2.07,29,0.93,102862.86,0.0,Birmingham,24,,,0
2017-10-12,12.04,1.0,125,0.67,98501.61,0.0,Minneapolis,25,,,0
2017-10-13,9.02,3.38,100,0.65,98534.04,0.2,Minneapolis,25,,,0
2017-10-14,7.92,4.26,100,0.78,98427.78,0.24,Minneapolis,25,,,0
2017-10-15,8.91,2.5,161,0.67,98902.87,0.0,Minneapolis,25,,,0
2017-10-16,13.29,2.82,158,0.63,98253.39,0.0,Minneapolis,25,,,0
2017-10-17,14.95,3.73,139,0.61,97852.45,0.0,Minneapolis,25,,,0
2017-10-18,12.76,2.66,153,0.41,98368.9,0.0,Minneapolis,25,,,0
2017-10-19,17.17,5.19,146,0.61,97888.95,0.0,Minneapolis,25,,,0
2017-10-20,18.07,6.57,49,0.7,97311.25,0.25,Minneapolis,25,,,0
2017-10-21,12.25,3.78,140,0.62,97979.88,0.21,Minneapolis,25,,,0
2017-10-22,11.73,2.74,114,0.56,97734.92,0.02,Minneapolis,25,,,0
2017-10-23,7.15,7.17,129,0.57,97875.76,0.03,Minneapolis,25,,,0
2017-10-24,7.25,2.1,137,0.64,97544.23,0.0,Minneapolis,25,,,0
2017-10-25,8.41,2.15,72,0.68,97035.51,0.0,Minneapolis,25,,,0
2017-10-26,1.61,6.57,28,0.92,97388.74,0.41,Minneapolis,25,,,0
2017-10-27,0.1,3.89,67,0.8,98208.18,0.02,Minneapolis,25,,,0
2017-10-28,1.76,2.9,61,0.72,97507.13,0.01,Minneapolis,25,,,0
2017-10-29,2.81,5.41,105,0.79,97376.09,0.07,Minneapolis,25,,,0
2017-10-30,-0.99,3.63,78,0.65,98402.47,0.0,Minneapolis,25,,,0
2017-10-31,-0.61,4.12,40,0.73,97691.71,0.15,Minneapolis,25,,,0
2017-11-01,2.58,0.9,66,0.9,97798.51,0.02,Minneapolis,25,,,0
2017-11-02,-0.05,2.1,42,0.77,99414.96,0.06,Minneapolis,25,,,0
2017-11-03,1.79,3.47,27,0.92,98591.62,0.15,Minneapolis,25,,,0
2017-11-04,2.34,2.57,58,0.87,97876.87,0.1,Minneapolis,25,,,0
2017-11-05,-2.59,2.21,100,0.7,99104.13,0.0,Minneapolis,25,,,0
2017-11-06,-1.69,1.75,117,0.7,99642.47,0.0,Minneapolis,25,,,0
2017-11-07,-0.94,3.18,108,0.75,99162.87,0.0,Minneapolis,25,,,0
2017-11-08,-4.05,4.83,118,0.6,99146.42,0.05,Minneapolis,25,,,0
2017-11-09,-9.56,2.45,76,0.53,100064.18,0.0,Minneapolis,25,,,0
2017-11-10,-0.79,3.71,93,0.62,98909.34,0.09,Minneapolis,25,,,0
2017-11-11,-0.96,1.57,86,0.79,99306.72,0.0,Minneapolis,25,,,0
2017-11-12,-0.41,2.18,71,0.81,99463.69,0.0,Minneapolis,25,,,0
2017-11-13,4.76,3.67,29,0.92,98510.1,0.01,Minneapolis,25,,,0
2017-11-14,3.66,3.41,39,0.88,97901.24,0.06,Minneapolis,25,,,0
2017-11-15,-1.75,0.95,77,0.76,98861.0,0.0,Minneapolis,25,,,0
2017-11-16,1.84,4.25,17,0.81,97633.45,0.11,Minneapolis,25,,,0
2017-11-17,0.76,3.85,86,0.82,97527.63,0.0,Minneapolis,25,,,0
2017-11-18,-3.86,2.77,95,0.63,98362.41,0.0,Minneapolis,25,,,0
2017-11-19,1.42,3.31,73,0.73,97204.11,0.0,Minneapolis,25,,,0
2017-11-20,-0.07,5.94,95,0.56,97675.08,0.0,Minneapolis,25,,,0
2017-11-21,-6.62,1.31,49,0.66,99211.97,0.02,Minneapolis,25,,,0
2017-11-22,-0.52,1.46,92,0.6,98078.56,0.0,Minneapolis,25,,,0
2017-11-23,7.9,3.57,70,0.73,96615.03,0.04,Minneapolis,25,,,0
2017-11-24,2.98,4.37,94,0.69,98028.28,0.0,Minneapolis,25,,,0
2017-11-25,0.61,2.16,87,0.72,98627.19,0.0,Minneapolis,25,,,0
2017-11-26,5.11,3.56,72,0.71,97781.49,0.0,Minneapolis,25,,,0
2017-11-27,8.89,4.06,82,0.53,97521.08,0.0,Minneapolis,25,,,0
2017-11-28,1.0,1.18,90,0.53,99009.94,0.0,Minneapolis,25,,,0
2017-11-29,4.9,4.69,88,0.55,98294.69,0.0,Minneapolis,25,,,0
2017-11-30,2.06,2.69,43,0.65,98499.95,0.0,Minneapolis,25,,,0
2017-12-01,2.46,1.95,74,0.67,98419.63,0.0,Minneapolis,25,,,0
2017-12-02,2.04,2.51,55,0.7,98358.41,0.02,Minneapolis,25,,,0
2017-12-03,9.8,2.46,19,0.86,96641.05,0.31,Minneapolis,25,,,0
2017-12-04,-4.6,7.73,60,0.78,97194.49,0.24,Minneapolis,25,,,0
2017-12-05,-8.3,5.46,56,0.73,98199.32,0.01,Minneapolis,25,,,0
2017-12-06,-10.48,3.9,84,0.73,99020.23,0.02,Minneapolis,25,,,0
2017-12-07,-8.2,4.44,0,0.71,98459.32,0.0,Minneapolis,25,,,0
2014-07-04,27.79,4.81,318,0.62,97684.11,0.0,Oklahoma City,26,,,0
2014-07-05,28.98,5.0,317,0.58,97242.57,0.02,Oklahoma City,26,,,0
2014-07-06,29.91,4.43,317,0.5,96998.85,0.0,Oklahoma City,26,,,0
2014-07-07,29.87,1.96,308,0.46,97014.52,0.05,Oklahoma City,26,,,0
2014-07-08,26.34,1.99,316,0.6,97384.5,0.0,Oklahoma City,26,,,0
2014-07-09,27.52,3.41,308,0.61,97206.28,0.0,Oklahoma City,26,,,0
2014-07-10,28.27,4.88,329,0.51,97354.08,0.03,Oklahoma City,26,,,0
2014-07-11,29.4,4.68,336,0.44,97555.16,0.0,Oklahoma City,26,,,0
2014-07-12,29.51,3.76,309,0.41,97360.16,0.0,Oklahoma City,26,,,0
2014-07-13,28.21,1.43,259,0.62,97200.17,0.04,Oklahoma City,26,,,0
2014-07-14,24.45,3.73,296,0.49,97553.34,0.03,Oklahoma City,26,,,0
2014-07-15,20.02,2.7,161,0.57,97446.91,0.11,Oklahoma City,26,,,0
2014-07-16,17.08,3.83,74,0.88,97243.45,1.59,Oklahoma City,26,,,0
2014-07-17,18.37,2.52,156,0.83,97395.29,0.01,Oklahoma City,26,,,0
2014-07-18,20.43,1.83,188,0.76,97366.48,0.0,Oklahoma City,26,,,0
2014-07-19,23.69,3.98,305,0.73,97211.79,0.0,Oklahoma City,26,,,0
2014-07-20,27.68,4.05,329,0.71,97226.65,0.0,Oklahoma City,26,,,0
2014-07-21,29.28,2.85,324,0.68,97416.31,0.0,Oklahoma City,26,,,0
2014-07-22,28.99,0.9,280,0.68,97568.46,0.0,Oklahoma City,26,,,0
2014-07-23,26.71,1.66,277,0.75,97450.46,0.01,Oklahoma City,26,,,0
2014-07-24,29.29,4.42,331,0.59,97130.39,0.0,Oklahoma City,26,,,0
2014-07-25,30.56,5.04,332,0.5,96965.08,0.0,Oklahoma City,26,,,0
2014-07-26,30.07,1.51,311,0.52,97175.0,0.02,Oklahoma City,26,,,0
2014-07-27,26.57,2.53,216,0.52,97770.28,0.0,Oklahoma City,26,,,0
2014-07-28,25.49,1.05,275,0.57,97723.89,0.0,Oklahoma City,26,,,0
2014-07-29,22.38,2.16,76,0.77,97420.83,1.67,Oklahoma City,26,,,0
2014-07-30,20.99,3.74,80,0.9,97405.86,2.02,Oklahoma City,26,,,0
2014-07-31,22.81,1.24,239,0.75,97496.52,0.02,Oklahoma City,26,,,0
2014-08-01,24.1,1.05,297,0.68,97559.62,0.0,Oklahoma City,26,,,0
